customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaymentMethod,InternetService,TechSupport,OnlineSecurity,MonthlyCharges,TotalCharges,Churn
CUST2615,Male,0,Yes,No,31,Month-to-month,Mailed check,Fiber optic,Yes,Yes,109.97,3358.17,Yes
CUST2616,Male,0,No,Yes,27,Two year,Bank transfer,Fiber optic,No,No,73.66,2007.52,No
CUST2617,Male,0,No,No,2,Two year,Mailed check,Fiber optic,No,No,106.6,152.05,No
CUST2618,Female,1,Yes,No,61,Month-to-month,Electronic check,DSL,No,No,108.04,6574.82,No
CUST2619,Male,0,No,No,26,Month-to-month,Electronic check,Fiber optic,Yes,No,63.39,1743.72,Yes
CUST2620,Male,0,No,Yes,44,Two year,Mailed check,DSL,Yes,No,69.78,3066.72,Yes
CUST2621,Female,1,No,No,24,Two year,Mailed check,Fiber optic,No,No,60.41,1403.68,No
CUST2622,Female,0,Yes,No,60,Two year,Credit card,DSL,No,Yes,63.84,3842.44,No
CUST2623,Female,1,No,No,43,Two year,Mailed check,DSL,Yes,No,109.31,4672.65,No
CUST2624,Female,0,No,No,45,Month-to-month,Mailed check,DSL,No,No,98.39,4432.98,Yes
CUST2625,Male,1,No,Yes,13,One year,Bank transfer,DSL,No,No,30.91,343.0,Yes
CUST2626,Male,0,Yes,No,7,Month-to-month,Credit card,No,No,No,80.25,600.73,Yes
CUST2627,Male,0,No,No,47,Month-to-month,Mailed check,DSL,No,No,119.58,5626.49,Yes
CUST2628,Male,0,No,No,13,One year,Mailed check,DSL,No,No,78.75,973.66,No
CUST2629,Female,0,No,No,64,Month-to-month,Mailed check,Fiber optic,No,No,98.16,6300.23,Yes
CUST2630,Male,0,Yes,No,6,One year,Bank transfer,Fiber optic,No,No,96.44,675.4,Yes
CUST2631,Male,0,Yes,Yes,48,Month-to-month,Bank transfer,DSL,No,Yes,53.73,2539.25,No
CUST2632,Female,0,No,No,54,Month-to-month,Bank transfer,DSL,No,No,55.93,3058.1,No
CUST2633,Male,0,No,No,12,Month-to-month,Electronic check,No,No,No,91.86,1123.22,Yes
CUST2634,Male,0,Yes,No,72,Month-to-month,Bank transfer,Fiber optic,Yes,No,69.0,4988.16,No
CUST2635,Male,0,No,No,55,Month-to-month,Mailed check,Fiber optic,No,Yes,76.2,4236.01,No
CUST2636,Male,1,Yes,No,55,Month-to-month,Bank transfer,Fiber optic,Yes,No,90.72,4975.75,Yes
CUST2637,Male,0,No,No,14,Two year,Bank transfer,DSL,No,No,97.31,1369.96,No
CUST2638,Male,1,No,Yes,56,Month-to-month,Credit card,DSL,Yes,No,45.69,2563.55,Yes
CUST2639,Female,0,No,No,57,Month-to-month,Mailed check,Fiber optic,No,No,32.97,1836.5,No
CUST2640,Female,0,No,No,34,One year,Bank transfer,No,Yes,No,47.76,1646.78,No
CUST2641,Male,0,Yes,No,15,One year,Electronic check,DSL,No,Yes,69.77,1028.43,No
CUST2642,Male,0,No,No,7,Month-to-month,Credit card,No,No,No,52.9,461.81,Yes
CUST2643,Female,0,Yes,No,44,Two year,Bank transfer,DSL,No,Yes,75.97,3317.29,No
CUST2644,Male,0,No,Yes,39,One year,Credit card,DSL,No,No,23.45,848.53,No
CUST2645,Male,0,No,No,53,Month-to-month,Credit card,DSL,No,Yes,69.99,3765.49,No
CUST2646,Male,1,No,No,13,Month-to-month,Electronic check,DSL,No,Yes,55.53,684.68,No
CUST2647,Female,0,Yes,No,58,Two year,Electronic check,No,No,Yes,72.54,4146.66,Yes
CUST2648,Male,0,No,No,52,Two year,Electronic check,Fiber optic,No,No,61.1,3196.58,No
CUST2649,Female,0,Yes,No,26,One year,Mailed check,DSL,Yes,No,46.99,1288.36,No
CUST2650,Male,0,Yes,Yes,46,Month-to-month,Credit card,No,No,No,110.22,5106.99,Yes
CUST2651,Female,0,No,No,5,Month-to-month,Bank transfer,No,No,No,36.85,155.66,Yes
CUST2652,Female,0,Yes,No,54,One year,Electronic check,Fiber optic,No,No,87.5,4731.43,No
CUST2653,Male,0,No,Yes,43,Month-to-month,Electronic check,No,No,No,112.31,4814.96,Yes
CUST2654,Female,0,Yes,Yes,17,Month-to-month,Credit card,DSL,No,Yes,72.94,1323.02,Yes
CUST2655,Male,0,Yes,No,15,One year,Credit card,No,Yes,No,107.39,1588.98,No
CUST2656,Female,0,No,Yes,11,Month-to-month,Credit card,Fiber optic,No,No,30.73,342.98,Yes
CUST2657,Male,1,No,No,19,One year,Bank transfer,No,No,No,68.37,1307.49,Yes
CUST2658,Male,0,Yes,Yes,44,Two year,Mailed check,No,No,Yes,64.62,2785.27,No
CUST2659,Female,0,No,Yes,63,Month-to-month,Mailed check,DSL,No,Yes,18.83,1176.64,No
CUST2660,Male,0,No,No,58,Two year,Electronic check,Fiber optic,Yes,Yes,63.21,3657.35,No
CUST2661,Male,1,No,No,21,Month-to-month,Mailed check,DSL,No,No,55.64,1237.28,Yes
CUST2662,Female,0,Yes,No,46,Two year,Bank transfer,DSL,Yes,Yes,86.32,3980.48,No
CUST2663,Male,0,No,No,28,Month-to-month,Mailed check,DSL,No,No,113.71,3164.96,Yes
CUST2664,Male,0,No,No,44,Month-to-month,Bank transfer,No,No,No,26.75,1169.74,Yes
CUST2665,Female,0,No,No,8,One year,Electronic check,DSL,No,No,51.4,407.85,No
CUST2666,Female,0,Yes,No,23,Month-to-month,Credit card,Fiber optic,No,Yes,63.29,1453.72,No
CUST2667,Male,0,No,No,14,Two year,Bank transfer,Fiber optic,No,Yes,64.43,948.39,No
CUST2668,Male,0,No,Yes,35,Month-to-month,Credit card,No,Yes,No,97.03,3444.99,No
CUST2669,Female,0,No,Yes,12,Month-to-month,Electronic check,DSL,No,No,63.23,709.22,No
CUST2670,Female,0,Yes,No,43,Month-to-month,Bank transfer,Fiber optic,Yes,No,20.77,946.51,Yes
CUST2671,Male,0,No,No,70,Month-to-month,Bank transfer,No,No,No,90.43,6367.67,No
CUST2672,Female,0,No,Yes,71,Month-to-month,Mailed check,Fiber optic,Yes,No,108.25,7683.11,Yes
CUST2673,Male,0,Yes,Yes,35,One year,Bank transfer,Fiber optic,No,No,70.42,2391.0,Yes
CUST2674,Male,1,Yes,Yes,60,One year,Electronic check,Fiber optic,Yes,No,77.27,4646.83,No
CUST2675,Male,0,No,No,39,Two year,Credit card,No,No,No,34.62,1332.48,No
CUST2676,Male,0,Yes,No,26,Two year,Bank transfer,Fiber optic,No,Yes,40.51,1081.0,No
CUST2677,Male,0,No,Yes,0,Month-to-month,Electronic check,DSL,No,Yes,41.99,32.33,Yes
CUST2678,Female,0,No,No,33,One year,Electronic check,No,No,Yes,61.94,2109.97,No
CUST2679,Female,0,No,No,67,Month-to-month,Bank transfer,Fiber optic,No,Yes,112.67,7495.83,No
CUST2680,Female,0,Yes,No,20,One year,Mailed check,Fiber optic,No,No,71.22,1531.32,No
CUST2681,Female,0,Yes,Yes,32,Month-to-month,Bank transfer,No,No,No,37.59,1247.64,Yes
CUST2682,Male,0,No,No,6,Two year,Bank transfer,DSL,No,No,45.14,306.55,Yes
CUST2683,Male,0,Yes,No,64,One year,Mailed check,Fiber optic,No,No,57.17,3754.7,No
CUST2684,Male,0,No,No,2,Two year,Electronic check,Fiber optic,Yes,Yes,81.57,179.03,No
CUST2685,Male,0,Yes,Yes,50,Two year,Bank transfer,No,No,No,62.88,3195.68,Yes
CUST2686,Female,0,Yes,No,53,Two year,Mailed check,DSL,No,Yes,58.03,3084.08,No
CUST2687,Male,0,Yes,No,58,Two year,Credit card,Fiber optic,Yes,No,75.6,4426.84,No
CUST2688,Male,0,No,No,5,Month-to-month,Credit card,No,No,No,42.67,271.43,Yes
CUST2689,Female,0,No,Yes,28,Month-to-month,Mailed check,DSL,No,No,26.05,782.35,Yes
CUST2690,Female,0,Yes,No,16,Month-to-month,Electronic check,DSL,Yes,No,20.49,252.24,Yes
CUST2691,Female,0,Yes,Yes,59,Month-to-month,Mailed check,No,No,Yes,43.63,2553.48,No
CUST2692,Female,0,Yes,No,21,Month-to-month,Electronic check,DSL,No,No,27.34,632.73,Yes
CUST2693,Male,0,No,No,23,Month-to-month,Credit card,No,Yes,Yes,52.31,1228.04,No
CUST2694,Male,1,Yes,No,50,Month-to-month,Bank transfer,DSL,No,Yes,96.84,4839.53,No
CUST2695,Female,0,No,No,49,Two year,Mailed check,Fiber optic,No,No,91.06,4487.32,No
CUST2696,Male,0,No,No,10,Two year,Credit card,Fiber optic,No,Yes,80.31,747.92,No
CUST2697,Male,0,No,No,55,Month-to-month,Bank transfer,Fiber optic,No,No,104.96,5812.12,Yes
CUST2698,Male,0,Yes,No,70,Month-to-month,Credit card,Fiber optic,No,No,46.77,3292.47,Yes
CUST2699,Female,0,No,Yes,41,Month-to-month,Mailed check,Fiber optic,No,No,108.28,4443.74,Yes
CUST2700,Male,0,Yes,No,38,Month-to-month,Mailed check,No,No,Yes,58.72,2222.41,No
CUST2701,Female,1,Yes,No,68,Two year,Bank transfer,DSL,No,No,58.89,4016.07,No
CUST2702,Male,0,No,No,47,Month-to-month,Mailed check,Fiber optic,No,No,59.35,2775.74,Yes
CUST2703,Male,0,No,No,56,One year,Credit card,DSL,Yes,No,28.01,1552.37,No
CUST2704,Male,0,Yes,No,20,Two year,Bank transfer,Fiber optic,No,No,117.5,2439.44,Yes
CUST2705,Female,0,Yes,No,19,Two year,Bank transfer,DSL,No,No,32.13,531.14,No
CUST2706,Male,0,No,No,14,Month-to-month,Credit card,DSL,Yes,No,52.77,660.48,Yes
CUST2707,Female,0,Yes,No,68,One year,Electronic check,Fiber optic,No,No,50.57,3477.84,No
CUST2708,Female,0,No,No,50,Month-to-month,Bank transfer,DSL,Yes,Yes,25.62,1220.01,No
CUST2709,Female,0,No,No,61,Month-to-month,Electronic check,DSL,No,No,33.53,1945.15,No
CUST2710,Male,0,Yes,Yes,36,Month-to-month,Credit card,Fiber optic,No,No,22.58,863.59,Yes
CUST2711,Male,0,Yes,Yes,5,Month-to-month,Credit card,Fiber optic,No,No,47.83,302.15,No
CUST2712,Male,0,Yes,No,70,Month-to-month,Bank transfer,No,Yes,Yes,106.4,7382.6,No
CUST2713,Male,0,No,No,25,Month-to-month,Mailed check,Fiber optic,No,No,52.62,1225.73,No
CUST2714,Female,0,No,No,7,One year,Bank transfer,DSL,Yes,No,30.62,153.4,No
CUST2715,Female,0,Yes,No,72,One year,Mailed check,Fiber optic,No,No,83.86,6002.92,No
CUST2716,Female,0,No,Yes,3,Month-to-month,Electronic check,DSL,No,Yes,119.65,454.65,Yes
CUST2717,Male,1,No,No,20,Month-to-month,Mailed check,Fiber optic,No,No,41.7,812.51,Yes
CUST2718,Female,1,Yes,Yes,30,Two year,Bank transfer,No,No,No,46.52,1437.19,No
CUST2719,Male,0,No,Yes,20,Month-to-month,Mailed check,Fiber optic,No,No,117.13,2378.69,Yes
CUST2720,Female,1,Yes,No,24,Two year,Credit card,Fiber optic,Yes,No,36.24,935.88,No
CUST2721,Male,0,Yes,Yes,14,One year,Electronic check,DSL,No,No,70.14,950.66,Yes
CUST2722,Male,0,Yes,No,34,Month-to-month,Credit card,Fiber optic,No,No,42.44,1442.45,Yes
CUST2723,Female,0,Yes,No,48,Month-to-month,Credit card,No,No,No,113.1,5417.84,No
CUST2724,Female,0,Yes,No,42,Month-to-month,Credit card,DSL,Yes,Yes,118.12,4987.94,No
CUST2725,Female,0,Yes,Yes,40,Month-to-month,Credit card,DSL,No,No,101.1,4104.79,Yes
CUST2726,Female,0,No,No,36,Month-to-month,Mailed check,Fiber optic,No,Yes,50.11,1912.88,Yes
CUST2727,Male,0,No,Yes,56,One year,Credit card,Fiber optic,No,Yes,59.16,3293.43,Yes
CUST2728,Female,0,No,No,41,Month-to-month,Mailed check,Fiber optic,No,No,42.72,1758.59,Yes
CUST2729,Female,0,Yes,No,46,Month-to-month,Credit card,No,No,No,108.86,5050.9,Yes
CUST2730,Female,0,Yes,No,60,One year,Bank transfer,DSL,Yes,No,111.28,6707.39,No
CUST2731,Male,0,Yes,Yes,13,Month-to-month,Credit card,Fiber optic,Yes,No,60.72,875.11,Yes
CUST2732,Male,0,No,No,67,Month-to-month,Bank transfer,Fiber optic,No,No,84.97,,No
CUST2733,Female,1,No,No,52,Month-to-month,Mailed check,DSL,No,Yes,34.89,1794.41,No
CUST2734,Male,1,Yes,Yes,33,Month-to-month,Electronic check,Fiber optic,No,Yes,62.36,2126.69,Yes
CUST2735,Female,0,Yes,No,23,One year,Mailed check,DSL,No,No,82.41,1910.58,No
CUST2736,Male,1,No,No,19,Month-to-month,Electronic check,DSL,No,Yes,57.31,1115.9,Yes
CUST2737,Male,0,Yes,Yes,68,Two year,Electronic check,DSL,No,No,54.48,3701.01,No
CUST2738,Male,1,Yes,Yes,29,Month-to-month,Credit card,No,No,No,18.1,571.25,No
CUST2739,Male,0,No,No,6,Month-to-month,Electronic check,Fiber optic,No,No,100.04,556.99,Yes
CUST2740,Female,0,No,Yes,35,Month-to-month,Mailed check,No,No,No,108.71,3781.94,No
CUST2741,Female,0,Yes,Yes,37,One year,Credit card,DSL,No,Yes,116.89,4192.52,No
CUST2742,Female,0,Yes,No,51,Month-to-month,Electronic check,Fiber optic,Yes,No,91.37,4628.49,Yes
CUST2743,Male,0,No,No,14,Month-to-month,Mailed check,Fiber optic,No,Yes,73.98,1082.3,No
CUST2744,Female,0,Yes,No,45,One year,Electronic check,No,No,No,45.47,2048.47,Yes
CUST2745,Female,0,Yes,No,22,Month-to-month,Electronic check,Fiber optic,No,Yes,119.93,2592.26,Yes
CUST2746,Female,0,Yes,No,11,Month-to-month,Credit card,Fiber optic,No,No,78.15,931.12,Yes
CUST2747,Male,0,Yes,Yes,43,One year,Credit card,DSL,No,No,87.48,3768.57,No
CUST2748,Male,0,Yes,No,14,Month-to-month,Mailed check,Fiber optic,Yes,No,87.61,1311.23,No
CUST2749,Male,0,No,No,48,One year,Credit card,Fiber optic,Yes,No,104.22,5045.39,Yes
CUST2750,Female,0,Yes,Yes,20,Month-to-month,Credit card,No,No,No,18.99,389.21,No
CUST2751,Female,0,Yes,No,14,One year,Bank transfer,DSL,No,No,40.47,,No
CUST2752,Female,0,No,No,13,One year,Bank transfer,DSL,No,No,85.88,1097.71,Yes
CUST2753,Male,0,No,Yes,41,Month-to-month,Mailed check,Fiber optic,Yes,No,109.3,4426.56,No
CUST2754,Male,1,No,Yes,14,One year,Credit card,DSL,No,No,87.9,1310.57,No
CUST2755,Female,0,No,No,62,Two year,Mailed check,DSL,No,No,60.18,3761.39,No
CUST2756,Male,0,Yes,No,67,Month-to-month,Bank transfer,No,No,No,54.88,3746.65,Yes
CUST2757,Male,1,No,No,26,Month-to-month,Bank transfer,Fiber optic,No,Yes,93.27,2469.09,Yes
CUST2758,Male,0,Yes,No,52,One year,Bank transfer,No,Yes,No,93.61,4949.89,No
CUST2759,Male,0,No,Yes,51,One year,Mailed check,No,No,No,79.92,4050.34,No
CUST2760,Female,0,No,Yes,62,Month-to-month,Credit card,DSL,No,No,47.73,2949.83,No
CUST2761,Male,0,No,Yes,72,Two year,Electronic check,Fiber optic,No,No,112.37,8080.68,Yes
CUST2762,Male,0,No,Yes,52,Month-to-month,Credit card,DSL,No,No,74.29,3853.8,No
CUST2763,Male,0,Yes,Yes,56,One year,Mailed check,No,Yes,No,98.63,5444.93,No
CUST2764,Male,0,No,No,51,One year,Bank transfer,Fiber optic,No,No,39.86,2041.03,No
CUST2765,Female,1,No,No,42,Two year,Electronic check,Fiber optic,No,No,53.09,2269.33,No
CUST2766,Female,0,No,No,6,Month-to-month,Mailed check,DSL,Yes,No,107.21,609.23,Yes
CUST2767,Male,0,Yes,Yes,41,One year,Bank transfer,Fiber optic,Yes,No,23.11,901.83,No
CUST2768,Male,0,No,No,3,Month-to-month,Mailed check,DSL,No,No,70.26,203.98,Yes
CUST2769,Male,0,Yes,No,68,Month-to-month,Electronic check,Fiber optic,Yes,Yes,67.13,4604.07,No
CUST2770,Male,0,Yes,Yes,4,Month-to-month,Bank transfer,No,No,No,94.63,324.74,Yes
CUST2771,Male,0,Yes,No,40,One year,Credit card,No,No,No,46.75,1986.76,No
CUST2772,Male,0,Yes,No,3,Month-to-month,Mailed check,DSL,No,No,40.34,56.06,No
CUST2773,Female,0,No,Yes,1,Month-to-month,Electronic check,Fiber optic,No,No,112.47,83.93,Yes
CUST2774,Male,0,Yes,No,66,One year,Credit card,No,No,No,76.31,5093.16,Yes
CUST2775,Female,0,No,Yes,20,One year,Electronic check,DSL,Yes,No,28.68,621.98,No
CUST2776,Female,0,Yes,No,69,One year,Mailed check,No,No,No,37.69,2644.61,No
CUST2777,Male,0,Yes,No,42,Two year,Electronic check,DSL,No,No,119.88,5000.69,No
CUST2778,Female,0,Yes,No,68,Month-to-month,Bank transfer,Fiber optic,No,No,37.95,2555.82,No
CUST2779,Female,0,Yes,Yes,8,Two year,Electronic check,Fiber optic,No,No,80.27,599.34,Yes
CUST2780,Female,0,Yes,No,27,Two year,Mailed check,Fiber optic,Yes,No,60.85,1626.94,No
CUST2781,Female,1,Yes,No,25,Month-to-month,Bank transfer,No,Yes,No,108.33,2727.39,No
CUST2782,Female,1,No,No,2,Month-to-month,Electronic check,DSL,No,No,95.03,147.0,Yes
CUST2783,Female,0,Yes,No,72,Month-to-month,Electronic check,DSL,No,No,78.89,5592.67,Yes
CUST2784,Male,1,Yes,No,48,Month-to-month,Bank transfer,Fiber optic,No,Yes,19.1,975.26,No
CUST2785,Female,0,Yes,No,16,One year,Credit card,No,Yes,No,107.74,1714.83,No
CUST2786,Female,1,No,No,62,One year,Credit card,DSL,Yes,No,63.36,3965.72,No
CUST2787,Female,0,No,No,54,One year,Bank transfer,No,No,No,113.02,6087.62,No
CUST2788,Male,1,No,No,22,Month-to-month,Electronic check,Fiber optic,No,Yes,68.54,1535.02,Yes
CUST2789,Female,1,Yes,No,33,Month-to-month,Credit card,DSL,No,No,88.81,3047.04,No
CUST2790,Male,0,Yes,No,68,Two year,Bank transfer,Fiber optic,No,Yes,25.07,1647.6,No
CUST2791,Female,1,No,No,14,Month-to-month,Mailed check,DSL,No,No,94.01,1277.24,Yes
CUST2792,Male,0,Yes,No,46,Two year,Electronic check,Fiber optic,No,No,52.48,2369.04,No
CUST2793,Male,0,Yes,No,2,Month-to-month,Mailed check,DSL,No,No,53.84,212.89,Yes
CUST2794,Female,0,Yes,No,27,Two year,Electronic check,Fiber optic,Yes,No,30.1,811.8,No
CUST2795,Female,0,Yes,Yes,2,Month-to-month,Credit card,Fiber optic,No,No,32.98,110.33,Yes
CUST2796,Male,0,Yes,No,3,Month-to-month,Mailed check,Fiber optic,Yes,Yes,36.95,0.0,Yes
CUST2797,Female,0,No,No,30,Month-to-month,Mailed check,Fiber optic,Yes,No,51.48,1563.12,No
CUST2798,Male,1,Yes,Yes,44,One year,Bank transfer,Fiber optic,Yes,No,108.98,4777.08,No
CUST2799,Male,0,No,No,58,Two year,Credit card,DSL,No,No,55.56,3291.91,No
CUST2800,Male,0,Yes,Yes,44,Month-to-month,Credit card,Fiber optic,No,No,91.88,4075.66,Yes
CUST2801,Male,1,Yes,Yes,36,Two year,Electronic check,No,Yes,No,26.44,930.85,Yes
CUST2802,Male,1,No,Yes,64,One year,Bank transfer,No,No,No,78.29,5089.55,No
CUST2803,Female,1,Yes,No,8,One year,Bank transfer,DSL,No,No,67.15,620.78,Yes
CUST2804,Male,0,No,No,16,Two year,Electronic check,DSL,No,No,117.75,1959.28,Yes
CUST2805,Male,1,No,No,64,Month-to-month,Mailed check,No,No,No,104.31,6713.96,Yes
CUST2806,Female,0,Yes,No,2,Month-to-month,Electronic check,Fiber optic,Yes,Yes,64.39,114.92,Yes
CUST2807,Male,0,No,No,25,Two year,Electronic check,Fiber optic,Yes,No,97.06,2438.1,No
CUST2808,Female,0,Yes,No,52,Two year,Electronic check,Fiber optic,No,No,37.69,1939.04,No
CUST2809,Female,0,No,No,30,Two year,Bank transfer,DSL,No,Yes,75.36,2271.87,No
CUST2810,Female,0,Yes,No,25,Two year,Electronic check,Fiber optic,No,Yes,25.61,610.52,Yes
CUST2811,Male,0,No,Yes,22,Month-to-month,Electronic check,No,No,Yes,53.51,1168.74,No
CUST2812,Male,0,Yes,Yes,29,Two year,Electronic check,Fiber optic,No,No,41.04,1297.34,No
CUST2813,Male,0,No,No,9,Month-to-month,Credit card,DSL,No,No,91.33,837.52,Yes
CUST2814,Female,0,No,No,71,Two year,Mailed check,DSL,No,No,67.99,4805.8,No
CUST2815,Male,0,No,Yes,63,Month-to-month,Mailed check,DSL,Yes,Yes,94.61,5905.42,No
CUST2816,Female,0,No,Yes,21,One year,Mailed check,Fiber optic,No,No,70.56,1476.77,No
CUST2817,Male,0,No,No,14,Month-to-month,Mailed check,DSL,Yes,No,26.82,412.75,Yes
CUST2818,Female,0,No,No,55,Month-to-month,Bank transfer,DSL,Yes,Yes,93.01,5122.39,Yes
CUST2819,Male,0,Yes,No,19,Month-to-month,Bank transfer,No,Yes,No,102.99,1954.11,No
CUST2820,Male,1,Yes,No,46,Two year,Electronic check,DSL,No,No,110.16,5088.64,Yes
CUST2821,Male,0,Yes,No,52,Two year,Bank transfer,DSL,Yes,No,76.34,3989.39,No
CUST2822,Female,0,Yes,No,52,Month-to-month,Mailed check,DSL,Yes,No,94.87,4968.5,No
CUST2823,Female,0,Yes,No,0,One year,Credit card,DSL,No,Yes,94.71,36.6,No
CUST2824,Male,0,No,Yes,1,One year,Electronic check,Fiber optic,No,No,33.89,29.46,Yes
CUST2825,Male,1,Yes,No,57,Month-to-month,Electronic check,No,No,Yes,34.75,1973.82,No
CUST2826,Female,0,No,Yes,18,Month-to-month,Mailed check,No,No,Yes,25.23,454.18,No
CUST2827,Female,0,Yes,Yes,61,Two year,Mailed check,Fiber optic,Yes,No,50.63,3116.44,No
CUST2828,Female,0,Yes,No,71,One year,Mailed check,Fiber optic,No,No,66.3,4763.36,Yes
CUST2829,Male,0,No,No,11,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,119.79,1300.85,Yes
CUST2830,Female,0,No,No,25,One year,Electronic check,DSL,No,Yes,61.96,1540.81,Yes
CUST2831,Male,0,No,Yes,26,Month-to-month,Mailed check,DSL,No,No,92.08,2353.41,No
CUST2832,Female,0,No,No,28,Month-to-month,Credit card,No,Yes,No,88.73,2409.68,No
CUST2833,Male,0,Yes,No,14,Month-to-month,Electronic check,DSL,No,No,38.86,482.15,Yes
CUST2834,Female,0,No,No,45,Month-to-month,Electronic check,DSL,No,No,23.97,1028.46,No
CUST2835,Female,1,Yes,Yes,0,One year,Bank transfer,Fiber optic,No,Yes,73.69,0.0,Yes
CUST2836,Female,1,Yes,No,59,Two year,Electronic check,Fiber optic,No,No,89.43,5299.36,No
CUST2837,Female,0,Yes,No,56,Month-to-month,Mailed check,DSL,Yes,Yes,119.82,6656.35,Yes
CUST2838,Female,0,Yes,Yes,2,Month-to-month,Mailed check,DSL,Yes,No,54.58,110.04,Yes
CUST2839,Male,0,Yes,No,17,One year,Credit card,Fiber optic,No,Yes,109.43,1902.2,Yes
CUST2840,Female,0,No,No,51,Two year,Electronic check,Fiber optic,No,No,56.96,2863.47,No
CUST2841,Female,0,No,Yes,59,One year,Electronic check,DSL,No,No,88.32,5186.29,No
CUST2842,Female,1,Yes,Yes,33,Two year,Bank transfer,Fiber optic,No,No,79.02,2541.66,Yes
CUST2843,Male,1,Yes,Yes,59,Month-to-month,Mailed check,Fiber optic,No,Yes,23.4,1332.97,Yes
CUST2844,Female,0,Yes,No,25,One year,Credit card,No,No,No,26.0,718.5,No
CUST2845,Male,0,Yes,Yes,71,Month-to-month,Mailed check,DSL,Yes,No,20.12,1453.77,Yes
CUST2846,Female,0,No,No,18,Month-to-month,Electronic check,DSL,No,No,55.83,1112.42,No
CUST2847,Female,0,Yes,No,21,Month-to-month,Electronic check,Fiber optic,No,No,94.07,1938.62,Yes
CUST2848,Male,0,No,No,32,Month-to-month,Credit card,Fiber optic,No,No,35.62,1215.26,Yes
CUST2849,Female,0,Yes,Yes,37,Two year,Electronic check,DSL,No,No,79.8,2916.16,No
CUST2850,Male,0,No,Yes,34,Two year,Credit card,Fiber optic,No,No,47.46,1588.58,No
CUST2851,Male,0,Yes,No,66,Month-to-month,Credit card,DSL,No,No,99.29,6689.26,No
CUST2852,Female,0,No,No,9,Month-to-month,Mailed check,DSL,No,Yes,99.44,853.21,Yes
CUST2853,Male,1,Yes,No,14,Month-to-month,Credit card,Fiber optic,No,Yes,97.09,1438.59,Yes
CUST2854,Female,0,No,Yes,10,Month-to-month,Electronic check,DSL,No,No,71.53,713.7,No
CUST2855,Female,0,Yes,No,23,One year,Bank transfer,No,No,No,47.03,1027.84,Yes
CUST2856,Male,0,Yes,No,3,Two year,Bank transfer,Fiber optic,No,No,100.56,230.15,No
CUST2857,Male,0,No,Yes,12,Two year,Electronic check,Fiber optic,No,No,36.98,449.02,Yes
CUST2858,Male,0,No,No,72,One year,Bank transfer,Fiber optic,No,No,47.56,3368.14,No
CUST2859,Male,0,No,No,56,Two year,Bank transfer,Fiber optic,No,No,36.76,2043.78,No
CUST2860,Female,1,No,Yes,36,Month-to-month,Credit card,DSL,No,No,86.77,3028.49,Yes
CUST2861,Female,0,No,No,47,Month-to-month,Bank transfer,No,No,No,88.0,4153.72,No
CUST2862,Male,1,Yes,No,70,Month-to-month,Bank transfer,No,Yes,No,84.56,5842.08,Yes
CUST2863,Female,0,Yes,Yes,0,One year,Bank transfer,DSL,No,No,60.39,0.0,Yes
CUST2864,Female,0,Yes,No,59,One year,Mailed check,DSL,No,No,28.22,1595.79,Yes
CUST2865,Female,0,No,No,11,Month-to-month,Electronic check,DSL,No,No,110.94,1281.63,Yes
CUST2866,Female,0,Yes,No,20,Month-to-month,Credit card,Fiber optic,No,No,69.79,1290.3,No
CUST2867,Male,0,Yes,Yes,10,Month-to-month,Bank transfer,Fiber optic,No,No,59.51,580.95,Yes
CUST2868,Male,0,No,No,43,Two year,Electronic check,No,Yes,No,78.06,3384.55,No
CUST2869,Female,0,No,No,57,Month-to-month,Bank transfer,Fiber optic,No,Yes,37.66,2164.56,Yes
CUST2870,Male,1,Yes,No,43,One year,Mailed check,Fiber optic,Yes,Yes,31.52,1293.02,No
CUST2871,Male,1,Yes,Yes,33,One year,Mailed check,Fiber optic,No,No,59.36,1871.89,No
CUST2872,Male,1,Yes,No,24,Month-to-month,Bank transfer,Fiber optic,No,No,41.18,1027.39,Yes
CUST2873,Female,0,Yes,No,3,One year,Bank transfer,Fiber optic,No,Yes,42.92,122.58,Yes
CUST2874,Female,0,Yes,No,63,Two year,Bank transfer,Fiber optic,No,No,109.04,6815.93,No
CUST2875,Female,0,No,No,15,Month-to-month,Mailed check,Fiber optic,No,No,72.14,1122.99,Yes
CUST2876,Male,0,No,Yes,9,Two year,Mailed check,Fiber optic,Yes,Yes,67.31,577.65,No
CUST2877,Female,0,No,Yes,65,Month-to-month,Electronic check,Fiber optic,Yes,No,88.33,5708.58,Yes
CUST2878,Female,0,Yes,No,34,Month-to-month,Credit card,Fiber optic,No,No,115.06,3868.71,No
CUST2879,Male,0,No,Yes,5,Two year,Credit card,Fiber optic,No,Yes,29.44,109.23,Yes
CUST2880,Female,0,Yes,No,18,Two year,Mailed check,Fiber optic,No,No,103.02,1814.59,No
CUST2881,Female,1,Yes,Yes,58,Two year,Credit card,Fiber optic,Yes,No,77.57,4515.48,No
CUST2882,Male,0,No,No,52,One year,Bank transfer,Fiber optic,Yes,No,32.91,1788.85,No
CUST2883,Male,0,Yes,No,7,Two year,Electronic check,Fiber optic,Yes,No,48.31,268.33,No
CUST2884,Male,0,Yes,No,9,Two year,Mailed check,DSL,Yes,Yes,67.2,587.75,No
